,CO2 (ppm),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3),Temperature (C),Humidity (%),Sound (dB),Position,Floor No.,Weather,Occupancy_Classified
3145,2213.0,47.0,69.0,76.0,25.7,13.8,73.8,middle,2.0,rainy,1
3146,2212.0,47.0,69.0,75.0,25.7,13.8,75.5,middle,2.0,rainy,1
3147,2211.0,47.0,69.0,75.0,25.7,13.8,71.9,middle,2.0,rainy,1
3148,2212.0,47.0,69.0,75.0,25.7,13.8,74.5,middle,2.0,rainy,1
3149,2212.0,47.0,70.0,75.0,25.7,13.8,78.1,middle,2.0,rainy,1
3150,2212.0,47.0,70.0,75.0,25.6,13.8,74.6,middle,2.0,rainy,1
3151,2212.0,47.0,69.0,76.0,25.7,13.8,72.8,middle,2.0,rainy,1
3152,2212.0,46.0,69.0,76.0,25.7,13.8,78.0,middle,2.0,rainy,1
3153,2211.0,46.0,69.0,75.0,25.6,13.8,73.0,middle,2.0,rainy,1
3154,2211.0,46.0,69.0,75.0,25.6,13.8,75.3,middle,2.0,rainy,1
3155,2211.0,46.0,69.0,75.0,25.7,13.8,78.0,middle,2.0,rainy,1
3156,2213.0,46.0,69.0,75.0,25.6,13.8,74.8,middle,2.0,rainy,1
3157,2214.0,46.0,69.0,75.0,25.6,13.8,75.1,middle,2.0,rainy,1
3158,2214.0,46.0,69.0,75.0,25.6,13.8,76.5,middle,2.0,rainy,1
3159,2213.0,46.0,69.0,76.0,25.7,13.8,75.9,middle,2.0,rainy,1
3160,2214.0,46.0,69.0,76.0,25.6,13.8,72.2,middle,2.0,rainy,1
3161,2214.0,46.0,69.0,76.0,25.6,13.8,78.6,middle,2.0,rainy,1
3162,2214.0,47.0,69.0,76.0,25.6,13.8,75.1,middle,2.0,rainy,1
3163,2213.0,47.0,70.0,77.0,25.6,13.8,76.8,middle,2.0,rainy,1
3164,2213.0,47.0,70.0,77.0,25.6,13.8,65.5,middle,2.0,rainy,1
3165,2214.0,47.0,70.0,76.0,25.6,13.8,65.0,middle,2.0,rainy,1
3166,2214.0,47.0,70.0,76.0,25.6,13.8,75.6,middle,2.0,rainy,1
3167,2214.0,47.0,70.0,76.0,25.6,13.8,65.5,middle,2.0,rainy,1
3168,2214.0,47.0,70.0,76.0,25.6,13.8,85.7,middle,2.0,rainy,1
3169,2214.0,47.0,70.0,76.0,25.6,13.8,65.5,middle,2.0,rainy,1
3170,2214.0,47.0,70.0,76.0,25.6,13.8,69.0,middle,2.0,rainy,1
3171,2214.0,47.0,70.0,75.0,25.7,13.8,70.3,middle,2.0,rainy,1
3172,2214.0,47.0,70.0,75.0,25.6,13.8,68.0,middle,2.0,rainy,1
3173,2215.0,47.0,70.0,75.0,25.6,13.8,65.2,middle,2.0,rainy,1
3174,2216.0,47.0,70.0,75.0,25.6,13.8,65.5,middle,2.0,rainy,1
3175,2216.0,47.0,70.0,75.0,25.6,13.8,65.5,middle,2.0,rainy,1
3176,2218.0,47.0,70.0,75.0,25.6,13.8,65.2,middle,2.0,rainy,1
3177,2220.0,48.0,71.0,75.0,25.6,13.8,83.3,middle,2.0,rainy,1
3178,2221.0,48.0,71.0,75.0,25.6,13.8,65.2,middle,2.0,rainy,1
3179,2222.0,48.0,70.0,75.0,25.6,13.8,65.0,middle,2.0,rainy,1
3180,2222.0,48.0,70.0,75.0,25.6,13.8,70.6,middle,2.0,rainy,1
3181,2223.0,48.0,70.0,74.0,25.6,13.8,64.3,middle,2.0,rainy,1
3182,2224.0,48.0,70.0,74.0,25.6,13.8,65.9,middle,2.0,rainy,1
3183,2224.0,48.0,70.0,74.0,25.6,13.8,64.8,middle,2.0,rainy,1
3184,2224.0,48.0,70.0,74.0,25.6,13.8,65.7,middle,2.0,rainy,1
3185,2224.0,48.0,70.0,74.0,25.6,13.8,65.5,middle,2.0,rainy,1
3186,2224.0,48.0,70.0,74.0,25.6,13.8,80.9,middle,2.0,rainy,1
3187,2225.0,48.0,70.0,74.0,25.6,13.8,68.8,middle,2.0,rainy,1
3188,2226.0,48.0,70.0,74.0,25.6,13.8,65.5,middle,2.0,rainy,1
3189,2226.0,48.0,69.0,73.0,25.6,13.8,67.4,middle,2.0,rainy,1
3190,2226.0,48.0,69.0,73.0,25.6,13.8,67.8,middle,2.0,rainy,1
3191,2226.0,48.0,69.0,73.0,25.5,13.8,76.0,middle,2.0,rainy,1
3192,2225.0,48.0,69.0,73.0,25.6,13.8,65.7,middle,2.0,rainy,1
3193,2225.0,48.0,69.0,74.0,25.5,13.8,65.7,middle,2.0,rainy,1
3194,2225.0,48.0,70.0,75.0,25.5,13.8,66.5,middle,2.0,rainy,1
3195,2225.0,48.0,70.0,76.0,25.6,13.8,79.0,middle,2.0,rainy,1
3196,2225.0,48.0,70.0,76.0,25.6,13.8,79.0,middle,2.0,rainy,1
3197,2225.0,48.0,70.0,77.0,25.6,13.8,65.5,middle,2.0,rainy,1
3198,2227.0,48.0,70.0,78.0,25.6,13.8,64.6,middle,2.0,rainy,1
3199,2228.0,47.0,70.0,78.0,25.6,13.8,65.9,middle,2.0,rainy,1
3200,2229.0,47.0,70.0,78.0,25.6,13.8,66.5,middle,2.0,rainy,1
3201,2229.0,47.0,70.0,78.0,25.6,13.8,65.7,middle,2.0,rainy,1
3202,2229.0,47.0,70.0,78.0,25.6,13.8,65.9,middle,2.0,rainy,1
3203,2229.0,47.0,70.0,78.0,25.6,13.8,66.1,middle,2.0,rainy,1
3204,2231.0,47.0,70.0,78.0,25.5,13.8,77.2,middle,2.0,rainy,1
3205,2232.0,47.0,70.0,78.0,25.6,13.8,74.6,middle,2.0,rainy,1
3206,2233.0,47.0,70.0,78.0,25.5,13.8,65.0,middle,2.0,rainy,1
3207,2234.0,47.0,70.0,78.0,25.6,13.8,65.2,middle,2.0,rainy,1
3208,2235.0,47.0,70.0,78.0,25.6,13.7,64.6,middle,2.0,rainy,1
3209,2236.0,48.0,71.0,79.0,25.5,13.8,67.8,middle,2.0,rainy,1
3210,2237.0,48.0,70.0,78.0,25.5,13.8,65.7,middle,2.0,rainy,1
3211,2239.0,49.0,72.0,79.0,25.5,13.7,66.1,middle,2.0,rainy,1
3212,2242.0,48.0,71.0,78.0,25.5,13.8,64.8,middle,2.0,rainy,1
3213,2244.0,48.0,71.0,78.0,25.5,13.8,75.2,middle,2.0,rainy,1
3214,2247.0,49.0,72.0,79.0,25.5,13.7,72.5,middle,2.0,rainy,1
3215,2248.0,48.0,70.0,76.0,25.5,13.7,65.7,middle,2.0,rainy,1
3216,2250.0,48.0,70.0,76.0,25.4,13.7,74.9,middle,2.0,rainy,1
3217,2251.0,48.0,70.0,75.0,25.4,13.8,65.5,middle,2.0,rainy,1
3218,2253.0,47.0,69.0,75.0,25.5,13.7,66.6,middle,2.0,rainy,1
3219,2255.0,47.0,69.0,74.0,25.4,13.7,65.5,middle,2.0,rainy,1
3220,2257.0,48.0,70.0,75.0,25.4,13.7,65.5,middle,2.0,rainy,1
3221,2258.0,47.0,69.0,74.0,25.4,13.7,65.9,middle,2.0,rainy,1
3222,2260.0,48.0,70.0,74.0,25.5,13.7,70.5,middle,2.0,rainy,1
3223,2260.0,48.0,70.0,74.0,25.4,13.7,69.7,middle,2.0,rainy,1
3224,2261.0,47.0,69.0,73.0,25.5,13.7,65.0,middle,2.0,rainy,1
3225,2261.0,48.0,69.0,74.0,25.4,13.7,65.5,middle,2.0,rainy,1
3226,2261.0,48.0,69.0,74.0,25.5,13.8,65.5,middle,2.0,rainy,1
3227,2261.0,48.0,69.0,74.0,25.5,13.8,66.5,middle,2.0,rainy,1
3228,2261.0,48.0,69.0,74.0,25.5,13.7,66.1,middle,2.0,rainy,1
3229,2261.0,48.0,70.0,75.0,25.5,13.7,66.1,middle,2.0,rainy,1
3230,2262.0,48.0,70.0,75.0,25.5,13.7,70.3,middle,2.0,rainy,1
3231,2264.0,48.0,70.0,75.0,25.4,13.7,70.3,middle,2.0,rainy,1
3232,2264.0,47.0,70.0,75.0,25.4,13.7,72.1,middle,2.0,rainy,1
3233,2264.0,47.0,70.0,75.0,25.5,13.7,65.5,middle,2.0,rainy,1
3234,2265.0,47.0,70.0,75.0,25.5,13.7,65.0,middle,2.0,rainy,1
3235,2266.0,47.0,70.0,74.0,25.5,13.8,65.9,middle,2.0,rainy,1
3236,2267.0,47.0,69.0,74.0,25.5,13.8,64.8,middle,2.0,rainy,1
3237,2269.0,47.0,69.0,74.0,25.5,13.8,65.5,middle,2.0,rainy,1
3238,2270.0,47.0,69.0,74.0,25.5,13.8,65.5,middle,2.0,rainy,1
3239,2271.0,47.0,69.0,73.0,25.5,13.7,65.7,middle,2.0,rainy,1
3240,2273.0,47.0,69.0,73.0,25.5,13.7,67.8,middle,2.0,rainy,1
3241,2275.0,47.0,69.0,72.0,25.5,13.8,75.3,middle,2.0,rainy,1
3242,2276.0,46.0,68.0,71.0,25.5,13.8,65.2,middle,2.0,rainy,1
3243,2277.0,46.0,68.0,71.0,25.5,13.8,65.5,middle,2.0,rainy,1
3244,2277.0,46.0,68.0,71.0,25.5,13.8,66.1,middle,2.0,rainy,1
3245,2277.0,46.0,68.0,70.0,25.5,13.8,84.9,middle,2.0,rainy,1
3246,2278.0,47.0,68.0,70.0,25.5,13.8,65.2,middle,2.0,rainy,1
3247,2280.0,47.0,68.0,70.0,25.5,13.8,65.7,middle,2.0,rainy,1
3248,2281.0,47.0,68.0,70.0,25.5,13.8,65.5,middle,2.0,rainy,1
3249,2283.0,47.0,68.0,70.0,25.6,13.8,65.2,middle,2.0,rainy,1
3250,2285.0,48.0,68.0,70.0,25.6,13.8,65.5,middle,2.0,rainy,1
3251,2288.0,47.0,67.0,70.0,25.6,13.8,68.8,middle,2.0,rainy,1
3252,2290.0,47.0,67.0,70.0,25.6,13.8,68.0,middle,2.0,rainy,1
3253,2292.0,47.0,67.0,70.0,25.5,13.8,65.5,middle,2.0,rainy,1
3254,2293.0,47.0,67.0,70.0,25.5,13.8,82.1,middle,2.0,rainy,1
3255,2296.0,46.0,67.0,70.0,25.5,13.8,71.8,middle,2.0,rainy,1
3256,2298.0,46.0,67.0,69.0,25.5,13.8,65.2,middle,2.0,rainy,1
3257,2300.0,47.0,66.0,69.0,25.5,13.8,65.2,middle,2.0,rainy,1
3258,2302.0,48.0,67.0,70.0,25.5,13.8,65.5,middle,2.0,rainy,1
3259,2305.0,48.0,67.0,70.0,25.5,13.8,65.7,middle,2.0,rainy,1
3260,2306.0,47.0,66.0,70.0,25.5,13.8,65.0,middle,2.0,rainy,1
3261,2309.0,47.0,66.0,70.0,25.5,13.8,65.2,middle,2.0,rainy,1
3262,2309.0,48.0,67.0,71.0,25.5,13.8,65.5,middle,2.0,rainy,1
3263,2309.0,48.0,68.0,72.0,25.6,13.7,79.8,middle,2.0,rainy,1
3264,2309.0,47.0,67.0,72.0,25.5,13.8,69.9,middle,2.0,rainy,1
3265,2309.0,48.0,68.0,73.0,25.5,13.8,66.5,middle,2.0,rainy,1
3266,2307.0,47.0,67.0,72.0,25.5,13.8,75.7,middle,2.0,rainy,1
3267,2306.0,47.0,67.0,72.0,25.5,13.8,65.0,middle,2.0,rainy,1
3268,2304.0,48.0,68.0,73.0,25.5,13.8,65.7,middle,2.0,rainy,1
3269,2301.0,47.0,67.0,73.0,25.5,13.8,65.7,middle,2.0,rainy,1
3270,2298.0,48.0,68.0,74.0,25.5,13.8,67.7,middle,2.0,rainy,1
3271,2295.0,46.0,67.0,73.0,25.5,13.8,68.2,middle,2.0,rainy,1
3272,2292.0,47.0,68.0,74.0,25.6,13.8,77.4,middle,2.0,rainy,1
3273,2290.0,46.0,67.0,73.0,25.5,13.8,77.4,middle,2.0,rainy,1
3274,2288.0,46.0,66.0,72.0,25.5,13.7,65.5,middle,2.0,rainy,1
3275,2287.0,46.0,66.0,73.0,25.5,13.8,65.5,middle,2.0,rainy,1
3276,2285.0,46.0,66.0,73.0,25.5,13.7,65.7,middle,2.0,rainy,1
3277,2284.0,46.0,66.0,74.0,25.5,13.8,66.5,middle,2.0,rainy,1
3278,2284.0,46.0,66.0,74.0,25.5,13.7,65.0,middle,2.0,rainy,1
3279,2283.0,46.0,66.0,75.0,25.5,13.8,65.2,middle,2.0,rainy,1
3280,2283.0,46.0,67.0,76.0,25.5,13.7,70.6,middle,2.0,rainy,1
3281,2281.0,46.0,67.0,76.0,25.5,13.7,75.9,middle,2.0,rainy,1
3282,2281.0,46.0,68.0,76.0,25.4,13.7,74.4,middle,2.0,rainy,1
3283,2281.0,46.0,68.0,76.0,25.5,13.7,65.5,middle,2.0,rainy,1
3284,2281.0,46.0,69.0,76.0,25.4,13.7,65.2,middle,2.0,rainy,1
3285,2280.0,46.0,69.0,76.0,25.4,13.7,65.0,middle,2.0,rainy,1
3286,2280.0,47.0,70.0,76.0,25.4,13.7,65.5,middle,2.0,rainy,1
3287,2279.0,46.0,70.0,76.0,25.4,13.7,65.0,middle,2.0,rainy,1
3288,2279.0,45.0,68.0,74.0,25.4,13.6,65.9,middle,2.0,rainy,1
3289,2279.0,47.0,69.0,74.0,25.3,13.7,67.0,middle,2.0,rainy,1
3290,2279.0,47.0,68.0,73.0,25.4,13.7,74.3,middle,2.0,rainy,1
3291,2278.0,46.0,66.0,72.0,25.4,13.7,77.3,middle,2.0,rainy,1
3292,2277.0,46.0,66.0,71.0,25.4,13.6,65.9,middle,2.0,rainy,1
3293,2276.0,47.0,66.0,71.0,25.3,13.7,65.9,middle,2.0,rainy,1
3294,2276.0,46.0,65.0,70.0,25.4,13.6,66.3,middle,2.0,rainy,1
3295,2276.0,46.0,64.0,69.0,25.3,13.7,66.8,middle,2.0,rainy,1
3296,2275.0,46.0,64.0,69.0,25.4,13.6,65.9,middle,2.0,rainy,1
3297,2275.0,46.0,64.0,68.0,25.3,13.6,65.0,middle,2.0,rainy,1
3298,2275.0,47.0,64.0,69.0,25.3,13.6,66.1,middle,2.0,rainy,1
3299,2274.0,46.0,63.0,68.0,25.3,13.6,72.6,middle,2.0,rainy,1
3300,2273.0,45.0,62.0,68.0,25.3,13.6,69.0,middle,2.0,rainy,1
3301,2271.0,45.0,62.0,67.0,25.3,13.6,65.0,middle,2.0,rainy,1
3302,2269.0,45.0,61.0,67.0,25.3,13.6,65.5,middle,2.0,rainy,1
3303,2267.0,45.0,61.0,67.0,25.3,13.6,65.9,middle,2.0,rainy,1
3304,2266.0,45.0,60.0,66.0,25.3,13.6,67.8,middle,2.0,rainy,1
3305,2266.0,45.0,61.0,67.0,25.3,13.6,70.3,middle,2.0,rainy,1
3306,2266.0,45.0,61.0,68.0,25.3,13.6,65.9,middle,2.0,rainy,1
3307,2265.0,45.0,61.0,68.0,25.3,13.6,65.5,middle,2.0,rainy,1
3308,2265.0,45.0,62.0,70.0,25.3,13.6,67.5,middle,2.0,rainy,1
3309,2264.0,46.0,64.0,70.0,25.3,13.6,67.5,middle,2.0,rainy,1
3310,2265.0,46.0,64.0,71.0,25.3,13.6,65.9,middle,2.0,rainy,1
3311,2264.0,46.0,65.0,71.0,25.3,13.6,66.6,middle,2.0,rainy,1
3312,2263.0,46.0,68.0,72.0,25.3,13.6,68.6,middle,2.0,rainy,1
3313,2262.0,47.0,69.0,74.0,25.3,13.6,86.2,middle,2.0,rainy,1
3314,2262.0,47.0,69.0,73.0,25.3,13.6,65.9,middle,2.0,rainy,1
3315,2262.0,48.0,70.0,74.0,25.3,13.6,66.3,middle,2.0,rainy,1
3316,2261.0,48.0,69.0,73.0,25.2,13.6,75.9,middle,2.0,rainy,1
3317,2260.0,47.0,69.0,73.0,25.2,13.6,66.1,middle,2.0,rainy,1
3318,2259.0,47.0,69.0,73.0,25.2,13.6,64.8,middle,2.0,rainy,1
3319,2257.0,47.0,69.0,73.0,25.2,13.6,65.0,middle,2.0,rainy,1
3320,2255.0,47.0,70.0,73.0,25.2,13.6,65.7,middle,2.0,rainy,1
3321,2252.0,47.0,70.0,74.0,25.3,13.6,66.1,middle,2.0,rainy,1
3322,2249.0,48.0,71.0,75.0,25.2,13.6,83.0,middle,2.0,rainy,1
3323,2245.0,47.0,70.0,74.0,25.2,13.6,65.2,middle,2.0,rainy,1
3324,2242.0,47.0,70.0,74.0,25.2,13.6,76.2,middle,2.0,rainy,1
3325,2238.0,48.0,71.0,74.0,25.2,13.6,65.5,middle,2.0,rainy,1
3326,2236.0,47.0,70.0,73.0,25.2,13.6,65.2,middle,2.0,rainy,1
3327,2232.0,48.0,71.0,73.0,25.2,13.6,66.3,middle,2.0,rainy,1
3328,2229.0,47.0,70.0,72.0,25.2,13.6,65.9,middle,2.0,rainy,1
3329,2225.0,48.0,71.0,73.0,25.2,13.6,66.8,middle,2.0,rainy,1
3330,2223.0,47.0,70.0,72.0,25.2,13.6,70.8,middle,2.0,rainy,1
3331,2219.0,47.0,70.0,72.0,25.2,13.6,80.3,middle,2.0,rainy,0
3332,2217.0,47.0,70.0,73.0,25.2,13.6,68.0,middle,2.0,rainy,0
3333,2213.0,49.0,71.0,74.0,25.3,13.6,65.0,middle,2.0,rainy,0
3334,2210.0,49.0,71.0,75.0,25.2,13.6,65.9,middle,2.0,rainy,0
3335,2206.0,48.0,70.0,74.0,25.3,13.6,65.5,middle,2.0,rainy,0
3336,2202.0,48.0,70.0,74.0,25.3,13.6,65.2,middle,2.0,rainy,0
3337,2198.0,49.0,71.0,76.0,25.3,13.6,65.5,middle,2.0,rainy,0
3338,2193.0,49.0,71.0,77.0,25.3,13.6,65.0,middle,2.0,rainy,0
3339,2189.0,48.0,70.0,76.0,25.3,13.6,66.3,middle,2.0,rainy,0
3340,2185.0,48.0,70.0,76.0,25.3,13.6,78.5,middle,2.0,rainy,1
3341,2182.0,48.0,71.0,76.0,25.3,13.6,79.0,middle,2.0,rainy,1
3342,2179.0,48.0,71.0,76.0,25.3,13.6,65.7,middle,2.0,rainy,1
3343,2176.0,48.0,71.0,75.0,25.3,13.6,76.5,middle,2.0,rainy,1
3344,2173.0,48.0,71.0,75.0,25.3,13.6,66.1,middle,2.0,rainy,1
3345,2172.0,49.0,72.0,75.0,25.2,13.6,65.5,middle,2.0,rainy,1
3346,2170.0,48.0,70.0,73.0,25.3,13.6,66.3,middle,2.0,rainy,1
3347,2168.0,49.0,71.0,74.0,25.2,13.6,65.9,middle,2.0,rainy,1
3348,2166.0,49.0,71.0,74.0,25.3,13.6,65.2,middle,2.0,rainy,1
3349,2164.0,48.0,70.0,72.0,25.2,13.6,75.8,middle,2.0,rainy,1
3350,2162.0,49.0,71.0,73.0,25.2,13.6,74.6,middle,2.0,rainy,1
3351,2160.0,47.0,70.0,72.0,25.2,13.6,65.9,middle,2.0,rainy,1
3352,2159.0,48.0,71.0,73.0,25.2,13.6,65.9,middle,2.0,rainy,1
3353,2158.0,48.0,71.0,73.0,25.2,13.6,68.5,middle,2.0,rainy,1
3354,2156.0,48.0,71.0,73.0,25.2,13.6,66.1,middle,2.0,rainy,1
3355,2153.0,47.0,70.0,72.0,25.2,13.6,71.7,middle,2.0,rainy,1
3356,2151.0,48.0,71.0,74.0,25.2,13.6,66.3,middle,2.0,rainy,1
3357,2149.0,48.0,71.0,75.0,25.2,13.6,67.7,middle,2.0,rainy,1
3358,2147.0,48.0,71.0,75.0,25.2,13.6,72.4,middle,2.0,rainy,1
3359,2145.0,48.0,71.0,76.0,25.2,13.6,71.3,middle,2.0,rainy,1
3360,2142.0,47.0,70.0,75.0,25.2,13.6,65.0,middle,2.0,rainy,1
3361,2141.0,48.0,71.0,77.0,25.2,13.6,64.8,middle,2.0,rainy,1
3362,2139.0,48.0,71.0,77.0,25.2,13.6,77.2,middle,2.0,rainy,1
3363,2137.0,47.0,71.0,77.0,25.2,13.6,65.9,middle,2.0,rainy,1
3364,2136.0,47.0,71.0,76.0,25.2,13.6,66.3,middle,2.0,rainy,1
3365,2135.0,47.0,70.0,75.0,25.2,13.6,66.5,middle,2.0,rainy,1
3366,2136.0,48.0,71.0,76.0,25.2,13.6,76.4,middle,2.0,rainy,1
3367,2136.0,48.0,71.0,76.0,25.2,13.6,72.2,middle,2.0,rainy,1
3368,2136.0,47.0,70.0,75.0,25.2,13.6,68.9,middle,2.0,rainy,1
3369,2135.0,48.0,71.0,75.0,25.2,13.6,66.5,middle,2.0,rainy,1
3370,2135.0,48.0,71.0,75.0,25.2,13.6,65.5,middle,2.0,rainy,1
3371,2134.0,48.0,70.0,74.0,25.2,13.6,65.5,middle,2.0,rainy,1
3372,2134.0,48.0,70.0,73.0,25.2,13.6,66.3,middle,2.0,rainy,1
3373,2134.0,49.0,71.0,74.0,25.2,13.6,65.5,middle,2.0,rainy,1
3374,2134.0,49.0,71.0,74.0,25.2,13.6,65.7,middle,2.0,rainy,1
3375,2133.0,48.0,70.0,73.0,25.3,13.6,66.5,middle,2.0,rainy,1
3376,2131.0,49.0,71.0,74.0,25.3,13.7,69.5,middle,2.0,rainy,1
3377,2130.0,48.0,70.0,73.0,25.4,13.7,68.3,middle,2.0,rainy,1
3378,2129.0,48.0,70.0,73.0,25.4,13.7,65.0,middle,2.0,rainy,1
3379,2128.0,48.0,70.0,73.0,25.5,13.8,66.1,backside,2.0,rainy,1
3380,2125.0,48.0,70.0,73.0,25.5,13.8,71.7,backside,2.0,rainy,1
3381,2123.0,48.0,71.0,73.0,25.5,13.8,76.5,backside,2.0,rainy,1
3382,2122.0,48.0,71.0,74.0,25.6,13.8,65.7,backside,2.0,rainy,1
3383,2120.0,48.0,71.0,74.0,25.6,13.8,65.5,backside,2.0,rainy,1
3384,2116.0,48.0,71.0,75.0,25.7,13.8,65.0,backside,2.0,rainy,1
3385,2114.0,48.0,71.0,74.0,25.7,13.9,67.4,backside,2.0,rainy,1
3386,2113.0,47.0,70.0,74.0,25.7,13.9,64.6,backside,2.0,rainy,1
3387,2113.0,47.0,70.0,74.0,25.8,13.9,66.5,backside,2.0,rainy,1
3388,2113.0,47.0,70.0,73.0,25.8,13.9,67.0,backside,2.0,rainy,1
3389,2111.0,46.0,69.0,73.0,25.8,13.9,66.6,backside,2.0,rainy,1
3390,2110.0,46.0,69.0,74.0,25.9,13.9,85.1,backside,2.0,rainy,1
3391,2109.0,46.0,69.0,74.0,25.9,13.9,70.2,backside,2.0,rainy,1
3392,2111.0,47.0,69.0,75.0,25.9,13.9,75.0,backside,2.0,rainy,1
3393,2111.0,47.0,69.0,75.0,26.0,14.0,68.0,backside,2.0,rainy,1
3394,2111.0,47.0,70.0,76.0,26.1,14.0,72.4,backside,2.0,rainy,1
3395,2111.0,46.0,70.0,76.0,26.1,14.0,67.4,backside,2.0,rainy,1
3396,2109.0,46.0,70.0,76.0,26.1,14.1,70.7,backside,2.0,rainy,1
3397,2106.0,46.0,70.0,76.0,26.1,14.1,73.5,backside,2.0,rainy,1
3398,2105.0,46.0,71.0,76.0,26.2,14.1,74.1,backside,2.0,rainy,1
3399,2102.0,46.0,71.0,75.0,26.2,14.1,82.7,backside,2.0,rainy,1
3400,2099.0,46.0,71.0,75.0,26.2,14.1,80.5,backside,2.0,rainy,1
3401,2097.0,46.0,70.0,74.0,26.2,14.1,69.6,backside,2.0,rainy,1
3402,2094.0,46.0,70.0,74.0,26.3,14.1,73.0,backside,2.0,rainy,1
3403,2094.0,46.0,70.0,73.0,26.3,14.1,76.7,backside,2.0,rainy,1
3404,2094.0,47.0,70.0,73.0,26.3,14.2,68.6,backside,2.0,rainy,1
3405,2094.0,46.0,68.0,71.0,26.4,14.2,68.6,backside,2.0,rainy,1
3406,2093.0,45.0,68.0,71.0,26.4,14.2,73.3,backside,2.0,rainy,1
3407,2093.0,45.0,68.0,71.0,26.4,14.2,68.6,backside,2.0,rainy,1
3408,2092.0,45.0,68.0,70.0,26.4,14.2,81.2,backside,2.0,rainy,1
3409,2092.0,45.0,68.0,70.0,26.5,14.2,71.6,backside,2.0,rainy,1
3410,2093.0,45.0,68.0,70.0,26.5,14.3,70.3,backside,2.0,rainy,1
3411,2093.0,45.0,69.0,70.0,26.5,14.3,76.3,backside,2.0,rainy,1
3412,2092.0,46.0,69.0,71.0,26.5,14.3,70.6,backside,2.0,rainy,1
3413,2094.0,46.0,70.0,71.0,26.6,14.3,69.2,backside,2.0,rainy,1
3414,2096.0,46.0,70.0,71.0,26.6,14.3,76.3,backside,2.0,rainy,1
3415,2097.0,46.0,70.0,71.0,26.6,14.3,68.3,backside,2.0,rainy,1
3416,2098.0,47.0,70.0,71.0,26.6,14.3,68.6,backside,2.0,rainy,1
3417,2096.0,47.0,69.0,71.0,26.6,14.3,80.1,backside,2.0,rainy,1
3418,2095.0,47.0,68.0,70.0,26.6,14.3,71.9,backside,2.0,rainy,1
3419,2093.0,47.0,67.0,70.0,26.7,14.3,77.2,backside,2.0,rainy,1
3420,2093.0,47.0,67.0,70.0,26.7,14.3,67.5,backside,2.0,rainy,1
3421,2093.0,47.0,67.0,70.0,26.7,14.3,71.9,backside,2.0,rainy,1
3422,2091.0,47.0,67.0,70.0,26.7,14.4,68.6,backside,2.0,rainy,1
3423,2089.0,48.0,68.0,71.0,26.7,14.3,74.9,backside,2.0,rainy,1
3424,2087.0,47.0,67.0,71.0,26.7,14.3,74.7,backside,2.0,rainy,1
3425,2086.0,47.0,68.0,72.0,26.7,14.4,72.8,backside,2.0,rainy,1
3426,2085.0,48.0,69.0,74.0,26.7,14.4,77.9,backside,2.0,rainy,1
3427,2082.0,47.0,68.0,73.0,26.7,14.4,79.1,backside,2.0,rainy,1
3428,2081.0,47.0,69.0,75.0,26.8,14.4,72.8,backside,2.0,rainy,1
3429,2080.0,46.0,68.0,74.0,26.8,14.4,77.2,backside,2.0,rainy,1
3430,2080.0,46.0,68.0,74.0,26.8,14.4,70.3,backside,2.0,rainy,1
3431,2079.0,46.0,69.0,74.0,26.8,14.4,77.1,backside,2.0,rainy,1
3432,2077.0,46.0,69.0,74.0,26.8,14.4,68.0,backside,2.0,rainy,1
3433,2075.0,46.0,69.0,73.0,26.9,14.4,68.5,backside,2.0,rainy,1
3434,2073.0,45.0,70.0,73.0,26.8,14.4,76.8,backside,2.0,rainy,1
3435,2071.0,45.0,70.0,72.0,26.9,14.4,78.8,backside,2.0,rainy,1
3436,2070.0,45.0,70.0,73.0,26.9,14.4,80.0,backside,2.0,rainy,1
3437,2069.0,45.0,70.0,73.0,26.9,14.4,70.8,backside,2.0,rainy,1
3438,2068.0,45.0,70.0,74.0,26.9,14.4,72.0,backside,2.0,rainy,1
3439,2067.0,45.0,70.0,75.0,26.9,14.4,72.2,backside,2.0,rainy,1
3440,2065.0,45.0,69.0,75.0,26.9,14.5,68.3,backside,2.0,rainy,1
3441,2063.0,45.0,69.0,75.0,27.0,14.4,67.4,backside,2.0,rainy,1
3442,2062.0,46.0,68.0,75.0,27.0,14.5,72.7,backside,2.0,rainy,1
3443,2060.0,46.0,68.0,74.0,27.0,14.5,72.0,backside,2.0,rainy,1
3444,2060.0,46.0,67.0,74.0,27.0,14.5,78.0,backside,2.0,rainy,1
3445,2060.0,46.0,67.0,74.0,27.0,14.5,79.3,backside,2.0,rainy,1
3446,2060.0,46.0,68.0,74.0,27.0,14.5,69.6,backside,2.0,rainy,1
3447,2060.0,46.0,68.0,74.0,27.0,14.5,69.6,backside,2.0,rainy,1
3448,2060.0,46.0,68.0,74.0,27.1,14.5,74.1,backside,2.0,rainy,1
3449,2059.0,46.0,67.0,73.0,27.1,14.5,73.9,backside,2.0,rainy,1
3450,2058.0,46.0,67.0,73.0,27.1,14.5,70.3,backside,2.0,rainy,1
3451,2057.0,46.0,67.0,73.0,27.1,14.5,75.6,backside,2.0,rainy,1
3452,2057.0,45.0,66.0,72.0,27.1,14.5,72.7,backside,2.0,rainy,1
3453,2058.0,45.0,66.0,71.0,27.1,14.5,79.4,backside,2.0,rainy,1
